,scientificName,decimalLatitude,decimalLongitude
377,Psathyromyia (Psathyromyia) shannoni,-19.737,-40.969
378,Psathyromyia (Psathyromyia) shannoni,-20.4,-40.753
379,Psathyromyia (Psathyromyia) shannoni,-19.981,-40.669
380,Psathyromyia (Psathyromyia) shannoni,-16.402,-57.499
381,Psathyromyia (Psathyromyia) shannoni,-20.635,-40.7497
382,Psathyromyia (Psathyromyia) shannoni,4.57,-75.85
383,Psathyromyia (Psathyromyia) shannoni,19.67,-88.25
384,Psathyromyia (Psathyromyia) shannoni,3.75,-76.5
385,Psathyromyia (Psathyromyia) shannoni,30.57,-91.17
386,Psathyromyia (Psathyromyia) shannoni,39.28,-76.91
387,Psathyromyia (Psathyromyia) shannoni,31.39,-85.97
388,Psathyromyia (Psathyromyia) shannoni,29.44,-83.15
389,Psathyromyia (Psathyromyia) shannoni,36.67,-87.77
390,Psathyromyia (Psathyromyia) shannoni,35.16,-79.26
391,Psathyromyia (Psathyromyia) shannoni,6.31,-73.95
392,Psathyromyia (Psathyromyia) shannoni,6.19,-67.49
393,Psathyromyia (Psathyromyia) shannoni,6.18903,-67.486
394,Psathyromyia (Psathyromyia) shannoni,7.61,-72.6
395,Psathyromyia (Psathyromyia) shannoni,5.98,-74.59
396,Psathyromyia (Psathyromyia) shannoni,9.72,-75.12
397,Psychodopygus amazonensis,4.04,-52.67
398,Psychodopygus amazonensis,4.89,-52.29
399,Psychodopygus amazonensis,4.91,-52.3
400,Psychodopygus amazonensis,-14.74,-57.0539
401,Psychodopygus amazonensis,-2.44306,-54.7083
402,Psychodopygus amazonensis,-3.10194,-60.025
403,Psychodopygus amazonensis,1.81611,-61.1281
404,Psychodopygus amazonensis,0.713333,-51.4133
405,Psychodopygus ayrozai,3.88,-51.81
406,Psychodopygus ayrozai,4.33,-52.35
407,Psychodopygus ayrozai,4.04,-52.67
408,Psychodopygus ayrozai,4.89,-52.31
409,Psychodopygus ayrozai,4.89,-52.29
410,Psychodopygus ayrozai,-6.9575,-66.3075
411,Psychodopygus ayrozai,-6.8925,-66.201111
412,Psychodopygus ayrozai,-7.25861,-64.7981
413,Psychodopygus ayrozai,-20.3633,-40.6592
414,Psychodopygus ayrozai,-20.335,-40.667
415,Psychodopygus ayrozai,-20.4,-40.753
416,Psychodopygus ayrozai,-13.6869,-39.4794
417,Psychodopygus ayrozai,-20.2639,-40.42
418,Psychodopygus ayrozai,-12.5453,-55.7114
419,Psychodopygus ayrozai,-5.12056,-60.3797
420,Psychodopygus ayrozai,-22.505,-43.1786
421,Psychodopygus ayrozai,-22.6528,-43.0406
422,Psychodopygus ayrozai,-20.6964,-44.8272
423,Psychodopygus ayrozai,-21.6969,-45.2533
424,Psychodopygus ayrozai,-18.8228,-42.7039
425,Psychodopygus ayrozai,-19.8864,-43.8067
426,Psychodopygus carrerai,-9.87556,-56.0861
427,Psychodopygus carrerai,-9.91333,-63.0408
428,Psychodopygus carrerai,-10.7828,-65.3394
429,Psychodopygus carrerai,-6.22222,-57.7528
430,Psychodopygus carrerai,-7.63111,-72.67
431,Psychodopygus carrerai,-9.06556,-68.6569
432,Psychodopygus carrerai,-1.45583,-48.5044
433,Psychodopygus complexus,-9.24,-57.0
434,Psychodopygus complexus,-8.68,-48.42
435,Psychodopygus complexus,-12.5453,-55.7114
436,Psychodopygus complexus,-12.9906,-55.2547
437,Psychodopygus complexus,-8.47028,-35.5411
438,Psychodopygus davisi,0.778056,-51.9436
439,Psychodopygus davisi,-6.8925,-66.201111
440,Psychodopygus davisi,-6.9575,-66.3075
441,Psychodopygus davisi,-20.1006,-40.5297
442,Psychodopygus davisi,-20.138,-40.516
443,Psychodopygus davisi,-7.25861,-64.7981
444,Psychodopygus davisi,-2.99583,-47.3528
445,Psychodopygus davisi,-19.7122,-42.7322
446,Psychodopygus davisi,-0.366667,-51.0664
447,Psychodopygus davisi,-14.74,-57.0539
448,Psychodopygus davisi,-9.87556,-56.0861
449,Psychodopygus davisi,-15.4606,-55.7497
450,Psychodopygus davisi,-11.3783,-58.7411
451,Psychodopygus davisi,-1.76556,-55.8661
452,Psychodopygus davisi,-10.8853,-61.9517
453,Psychodopygus davisi,-10.7828,-65.3394
454,Psychodopygus davisi,-9.91333,-63.0408
455,Psychodopygus davisi,-13.6869,-39.4794
456,Psychodopygus davisi,-18.4192,-49.2153
