,scientificName,decimalLatitude,decimalLongitude
3529,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3530,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3531,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3532,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3533,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3534,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3535,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3536,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3537,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3538,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3539,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3540,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3541,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3542,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3543,Lutzomyia (Lutzomyia) longipalpis,-19.9208,-43.9378
3544,Lutzomyia (Lutzomyia) longipalpis,-19.9208,-43.9378
3545,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3546,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3547,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3548,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3549,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3550,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3551,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3552,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3553,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3554,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3555,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3556,Lutzomyia (Lutzomyia) longipalpis,-19.9208,-43.9378
3557,Lutzomyia (Lutzomyia) longipalpis,-20.1389,-44.8839
3558,Lutzomyia (Lutzomyia) longipalpis,-19.9208,-43.9378
3559,Lutzomyia (Lutzomyia) longipalpis,-19.9208,-43.9378
3560,Lutzomyia (Lutzomyia) longipalpis,-19.9208,-43.9378
3561,Lutzomyia (Lutzomyia) longipalpis,-19.9208,-43.9378
3562,Lutzomyia (Lutzomyia) longipalpis,-19.225,-40.8514
3563,Lutzomyia (Lutzomyia) longipalpis,-19.225,-40.8514
3564,Lutzomyia (Lutzomyia) longipalpis,-19.225,-40.8514
3565,Lutzomyia (Lutzomyia) longipalpis,-19.228889,-40.758611
3566,Lutzomyia (Lutzomyia) longipalpis,-19.225,-40.8514
3567,Lutzomyia (Lutzomyia) longipalpis,-19.225,-40.8514
3568,Lutzomyia (Lutzomyia) longipalpis,-19.228889,-40.758611
3569,Lutzomyia (Lutzomyia) longipalpis,-19.225,-40.8514
3570,Lutzomyia (Lutzomyia) longipalpis,-19.225,-40.8514
3571,Lutzomyia (Lutzomyia) longipalpis,-19.225,-40.8514
